filename,width,height,class,xmin,ymin,xmax,ymax
636.png,1200,800,glass,64,495,485,707
636.png,1200,800,trash,618,400,1096,770
1189.png,1200,800,metal,141,0,653,346
1189.png,1200,800,trash,740,56,1077,334
1189.png,1200,800,glass,32,526,368,780
1189.png,1200,800,cardboard,600,400,1112,784
213.png,1200,800,glass,51,0,563,384
213.png,1200,800,metal,626,0,1004,341
213.png,1200,800,paper,25,400,455,784
213.png,1200,800,plastic,670,441,1082,725
493.png,1200,800,plastic,165,60,482,349
493.png,1200,800,metal,695,0,1207,384
493.png,1200,800,paper,91,411,467,776
493.png,1200,800,trash,677,473,1168,818
109.png,1200,800,glass,30,40,495,378
109.png,1200,800,trash,600,33,1112,417
109.png,1200,800,cardboard,0,400,512,784
109.png,1200,800,metal,729,400,1144,652
126.png,1200,800,trash,142,33,513,367
126.png,1200,800,metal,600,21,1034,405
126.png,1200,800,glass,61,474,526,732
126.png,1200,800,paper,600,400,1109,784
261.png,1200,800,metal,102,74,428,376
261.png,1200,800,glass,696,55,1208,439
261.png,1200,800,paper,0,400,433,769
261.png,1200,800,trash,840,428,1255,749
442.png,1200,800,glass,61,115,520,412
442.png,1200,800,cardboard,600,0,1112,384
442.png,1200,800,trash,196,478,552,781
442.png,1200,800,plastic,712,490,1085,834
387.png,1200,800,paper,0,0,512,384
387.png,1200,800,metal,767,82,1108,339
387.png,1200,800,plastic,181,422,693,806
387.png,1200,800,cardboard,600,400,1028,685
399.png,1200,800,glass,178,10,536,343
399.png,1200,800,trash,626,0,1138,384
399.png,1200,800,paper,13,431,506,786
399.png,1200,800,plastic,731,400,1243,784
478.png,1200,800,plastic,135,86,566,361
478.png,1200,800,trash,729,38,1080,335
478.png,1200,800,paper,42,512,455,896
478.png,1200,800,metal,607,426,1119,810
785.png,1200,800,paper,0,15,391,397
785.png,1200,800,metal,728,43,1084,318
785.png,1200,800,glass,37,422,490,738
785.png,1200,800,cardboard,600,400,1112,784
1392.png,1200,800,cardboard,0,0,512,384
1392.png,1200,800,paper,600,0,1063,375
1392.png,1200,800,plastic,108,522,620,906
1392.png,1200,800,metal,749,434,1261,818
1155.png,1200,800,trash,103,87,504,374
1155.png,1200,800,paper,633,0,1103,384
1155.png,1200,800,cardboard,0,466,512,850
1155.png,1200,800,plastic,612,400,1124,699
326.png,1200,800,cardboard,0,0,512,384
326.png,1200,800,trash,703,0,1068,384
326.png,1200,800,plastic,69,451,380,724
326.png,1200,800,metal,600,478,896,813
168.png,1200,800,metal,170,55,661,439
168.png,1200,800,plastic,705,0,1212,384
168.png,1200,800,glass,142,478,508,770
168.png,1200,800,paper,600,400,1109,784
976.png,1200,800,cardboard,0,0,512,384
976.png,1200,800,glass,600,59,1112,297
976.png,1200,800,plastic,165,468,667,852
976.png,1200,800,metal,600,451,1112,835
838.png,1200,800,trash,179,108,568,406
838.png,1200,800,metal,697,0,1209,384
838.png,1200,800,paper,22,400,534,784
838.png,1200,800,plastic,686,472,1057,824
560.png,1200,800,paper,0,0,512,384
560.png,1200,800,metal,756,70,1077,357
560.png,1200,800,glass,186,467,588,751
560.png,1200,800,cardboard,601,424,1108,806
1142.png,1200,800,trash,103,87,504,374
1142.png,1200,800,glass,781,0,1183,329
1142.png,1200,800,plastic,12,400,524,699
1142.png,1200,800,metal,600,434,1106,818
192.png,1200,800,plastic,36,81,521,465
192.png,1200,800,paper,627,57,1051,441
192.png,1200,800,metal,30,400,515,784
192.png,1200,800,cardboard,600,400,1012,784
52.png,1200,800,plastic,1,0,503,384
52.png,1200,800,cardboard,600,0,1112,384
52.png,1200,800,trash,145,494,531,790
52.png,1200,800,glass,703,496,1091,770
94.png,1200,800,metal,63,155,575,539
94.png,1200,800,cardboard,600,0,1112,384
94.png,1200,800,trash,114,455,535,820
94.png,1200,800,glass,679,533,1097,808
358.png,1200,800,plastic,24,0,536,319
358.png,1200,800,metal,612,113,1091,497
358.png,1200,800,paper,79,408,469,766
358.png,1200,800,trash,680,407,1081,736
236.png,1200,800,cardboard,0,0,512,384
236.png,1200,800,trash,689,21,1044,405
236.png,1200,800,metal,0,400,313,710
236.png,1200,800,plastic,706,547,1205,931
1486.png,1200,800,plastic,108,131,492,354
1486.png,1200,800,metal,656,0,1168,384
1486.png,1200,800,glass,30,476,460,756
1486.png,1200,800,cardboard,600,400,1112,784
247.png,1200,800,plastic,40,35,505,345
247.png,1200,800,glass,656,36,1124,269
247.png,1200,800,cardboard,0,400,512,784
247.png,1200,800,trash,669,400,1181,784
730.png,1200,800,paper,0,0,457,349
730.png,1200,800,glass,795,112,1307,496
730.png,1200,800,trash,58,421,411,758
730.png,1200,800,cardboard,600,400,1112,784
1301.png,1200,800,trash,92,64,537,369
1301.png,1200,800,cardboard,600,0,1112,384
1301.png,1200,800,metal,48,482,416,837
1301.png,1200,800,plastic,600,495,1112,879
1444.png,1200,800,metal,101,0,465,293
1444.png,1200,800,cardboard,600,0,1037,384
1444.png,1200,800,trash,143,537,473,883
1444.png,1200,800,glass,815,456,1136,772
876.png,1200,800,glass,166,131,568,515
876.png,1200,800,paper,600,79,1069,463
876.png,1200,800,trash,96,405,489,783
876.png,1200,800,metal,715,544,1072,810
53.png,1200,800,plastic,1,0,503,384
53.png,1200,800,cardboard,600,0,1112,384
53.png,1200,800,glass,103,496,491,770
53.png,1200,800,paper,680,400,1116,781
881.png,1200,800,cardboard,0,0,512,384
881.png,1200,800,plastic,757,87,1088,340
881.png,1200,800,metal,114,544,472,810
881.png,1200,800,trash,696,405,1089,783
514.png,1200,800,cardboard,0,0,481,384
514.png,1200,800,metal,600,0,1112,384
514.png,1200,800,glass,189,536,469,766
514.png,1200,800,trash,688,400,1161,784
1006.png,1200,800,metal,253,44,765,428
1006.png,1200,800,plastic,664,124,1122,406
1006.png,1200,800,glass,32,490,479,716
1006.png,1200,800,cardboard,600,400,1112,784
996.png,1200,800,metal,84,18,436,314
996.png,1200,800,glass,600,0,978,300
996.png,1200,800,paper,34,468,456,762
996.png,1200,800,trash,788,472,1169,721
534.png,1200,800,glass,169,0,681,251
534.png,1200,800,trash,730,74,1088,383
534.png,1200,800,paper,76,457,466,841
534.png,1200,800,plastic,770,530,1078,786
321.png,1200,800,paper,41,0,515,373
321.png,1200,800,metal,600,78,896,413
321.png,1200,800,glass,128,517,527,901
321.png,1200,800,trash,703,400,1068,784
763.png,1200,800,paper,9,50,397,415
763.png,1200,800,plastic,792,65,1198,449
763.png,1200,800,metal,175,478,595,795
763.png,1200,800,trash,682,534,979,861
155.png,1200,800,metal,94,104,535,488
155.png,1200,800,paper,600,79,1112,463
155.png,1200,800,cardboard,0,400,512,784
155.png,1200,800,glass,686,543,1129,837
415.png,1200,800,trash,167,101,496,398
415.png,1200,800,cardboard,600,0,1112,384
415.png,1200,800,glass,70,428,582,812
415.png,1200,800,paper,606,400,1044,777
735.png,1200,800,trash,58,21,411,358
735.png,1200,800,paper,600,0,1057,349
735.png,1200,800,plastic,166,450,579,737
735.png,1200,800,cardboard,600,400,1112,784
413.png,1200,800,plastic,18,0,463,308
413.png,1200,800,cardboard,600,0,1112,384
413.png,1200,800,glass,70,428,582,812
413.png,1200,800,paper,606,400,1044,777
1199.png,1200,800,paper,14,0,526,384
1199.png,1200,800,cardboard,600,0,1112,384
1199.png,1200,800,trash,140,456,477,734
1199.png,1200,800,metal,741,400,1253,746
1002.png,1200,800,cardboard,0,0,479,312
1002.png,1200,800,paper,634,68,1056,362
1002.png,1200,800,metal,84,418,436,714
1002.png,1200,800,plastic,663,477,1144,805
445.png,1200,800,trash,196,78,552,381
445.png,1200,800,paper,658,0,1150,384
445.png,1200,800,cardboard,0,400,512,784
445.png,1200,800,glass,662,515,1120,812
622.png,1200,800,trash,71,72,577,456
622.png,1200,800,cardboard,600,105,1112,489
622.png,1200,800,glass,13,504,506,819
622.png,1200,800,plastic,797,492,1205,802
477.png,1200,800,paper,42,112,455,496
477.png,1200,800,metal,607,26,1119,410
477.png,1200,800,plastic,135,486,566,761
477.png,1200,800,cardboard,600,400,1112,784
1014.png,1200,800,trash,122,64,495,391
1014.png,1200,800,glass,632,90,1079,316
1014.png,1200,800,plastic,63,524,522,806
1014.png,1200,800,paper,606,441,1033,774
1409.png,1200,800,paper,89,114,527,429
1409.png,1200,800,cardboard,600,0,1038,384
1409.png,1200,800,trash,95,457,607,841
1409.png,1200,800,metal,723,415,1212,790
661.png,1200,800,metal,0,0,446,384
661.png,1200,800,cardboard,600,0,1112,384
661.png,1200,800,plastic,0,400,422,784
661.png,1200,800,glass,794,458,1206,842
1074.png,1200,800,paper,19,90,471,474
1074.png,1200,800,plastic,712,1,1224,347
1074.png,1200,800,glass,191,400,688,784
1074.png,1200,800,trash,807,496,1175,806
291.png,1200,800,metal,141,141,528,525
291.png,1200,800,paper,696,88,1026,400
291.png,1200,800,glass,145,465,657,849
291.png,1200,800,trash,656,422,1119,767
724.png,1200,800,glass,195,112,707,496
724.png,1200,800,cardboard,600,0,1112,384
724.png,1200,800,trash,58,421,411,758
724.png,1200,800,metal,803,478,1315,862
1281.png,1200,800,glass,46,111,493,390
1281.png,1200,800,paper,600,164,1112,548
1281.png,1200,800,trash,190,467,583,779
1281.png,1200,800,metal,600,538,1027,922
866.png,1200,800,metal,87,22,468,328
866.png,1200,800,trash,690,0,1186,384
866.png,1200,800,cardboard,0,400,512,784
866.png,1200,800,plastic,691,400,1191,784
1433.png,1200,800,glass,0,23,512,320
1433.png,1200,800,plastic,767,38,1166,422
1433.png,1200,800,cardboard,0,400,512,784
1433.png,1200,800,paper,600,400,1112,784
440.png,1200,800,glass,61,115,520,412
440.png,1200,800,metal,757,0,1269,384
440.png,1200,800,paper,57,400,550,784
440.png,1200,800,cardboard,600,400,1112,784
181.png,1200,800,metal,30,0,515,384
181.png,1200,800,plastic,637,81,1121,465
181.png,1200,800,glass,87,455,599,660
181.png,1200,800,cardboard,600,400,1012,784
1288.png,1200,800,trash,190,67,583,379
1288.png,1200,800,plastic,600,48,1112,432
1288.png,1200,800,paper,0,564,512,948
1288.png,1200,800,metal,600,538,1027,922
29.png,1200,800,trash,109,0,523,343
29.png,1200,800,metal,675,106,1187,490
29.png,1200,800,paper,27,400,501,784
29.png,1200,800,cardboard,600,400,1112,784
614.png,1200,800,paper,71,28,509,365
614.png,1200,800,cardboard,600,0,1112,384
614.png,1200,800,metal,162,498,575,811
614.png,1200,800,trash,670,498,1103,797
1277.png,1200,800,trash,190,67,583,379
1277.png,1200,800,plastic,600,48,1112,432
1277.png,1200,800,metal,0,538,427,922
1277.png,1200,800,glass,646,511,1093,790
1388.png,1200,800,plastic,108,122,620,506
1388.png,1200,800,paper,600,0,1063,375
1388.png,1200,800,glass,0,406,402,779
1388.png,1200,800,cardboard,600,400,1112,784
1371.png,1200,800,paper,0,0,512,384
1371.png,1200,800,trash,708,54,1050,426
1371.png,1200,800,glass,23,431,535,773
1371.png,1200,800,metal,825,558,1337,942
597.png,1200,800,cardboard,23,0,535,339
597.png,1200,800,plastic,683,26,1064,385
597.png,1200,800,paper,63,400,446,731
597.png,1200,800,metal,721,400,1233,784
628.png,1200,800,metal,198,108,710,492
628.png,1200,800,paper,612,0,1066,384
628.png,1200,800,trash,71,472,577,856
628.png,1200,800,plastic,797,492,1205,802
312.png,1200,800,paper,87,0,599,384
312.png,1200,800,plastic,730,60,1100,352
312.png,1200,800,metal,120,522,469,788
312.png,1200,800,cardboard,600,400,1112,784
1429.png,1200,800,metal,158,125,554,509
1429.png,1200,800,trash,800,55,1155,356
1429.png,1200,800,cardboard,0,400,512,784
1429.png,1200,800,glass,600,423,1112,720
745.png,1200,800,paper,88,92,480,431
745.png,1200,800,glass,600,0,1112,384
745.png,1200,800,trash,89,400,481,758
745.png,1200,800,cardboard,742,472,1059,739
1061.png,1200,800,metal,36,58,381,362
1061.png,1200,800,plastic,712,21,1141,354
1061.png,1200,800,trash,0,400,512,762
1061.png,1200,800,cardboard,600,400,1112,784
983.png,1200,800,plastic,165,68,667,452
983.png,1200,800,glass,600,59,1112,297
983.png,1200,800,paper,0,548,512,932
983.png,1200,800,cardboard,600,400,1112,784
886.png,1200,800,metal,104,85,462,430
886.png,1200,800,plastic,600,0,1112,384
886.png,1200,800,glass,211,400,635,737
886.png,1200,800,cardboard,600,400,1112,784
1080.png,1200,800,trash,207,96,575,406
1080.png,1200,800,paper,619,90,1071,474
1080.png,1200,800,cardboard,0,400,512,784
1080.png,1200,800,plastic,712,401,1224,747
174.png,1200,800,trash,0,28,463,412
174.png,1200,800,plastic,705,0,1212,384
174.png,1200,800,paper,0,400,509,784
174.png,1200,800,glass,743,478,1108,770
1204.png,1200,800,metal,23,12,535,397
1204.png,1200,800,trash,743,14,1255,398
1204.png,1200,800,cardboard,0,400,512,784
1204.png,1200,800,glass,796,459,1308,843
694.png,1200,800,metal,105,0,593,370
694.png,1200,800,cardboard,743,110,1083,355
694.png,1200,800,trash,93,432,605,816
694.png,1200,800,glass,608,466,962,804
482.png,1200,800,metal,95,0,607,384
482.png,1200,800,glass,637,102,1062,407
482.png,1200,800,trash,77,473,568,818
482.png,1200,800,plastic,766,461,1082,749
1226.png,1200,800,metal,23,86,535,470
1226.png,1200,800,plastic,600,0,979,384
1226.png,1200,800,trash,147,400,654,721
1226.png,1200,800,cardboard,600,400,1096,784
123.png,1200,800,glass,61,74,526,332
123.png,1200,800,plastic,633,104,1098,380
123.png,1200,800,metal,0,421,434,805
123.png,1200,800,paper,600,400,1109,784
426.png,1200,800,metal,116,86,628,470
426.png,1200,800,glass,717,79,1211,460
426.png,1200,800,paper,94,456,606,840
426.png,1200,800,trash,715,400,1112,784
556.png,1200,800,plastic,0,75,512,459
556.png,1200,800,glass,786,67,1188,351
556.png,1200,800,cardboard,1,424,508,806
556.png,1200,800,metal,756,470,1077,757
1451.png,1200,800,cardboard,0,0,437,384
1451.png,1200,800,metal,702,0,1065,293
1451.png,1200,800,trash,143,537,473,883
1451.png,1200,800,plastic,746,455,1154,769
1469.png,1200,800,metal,128,50,593,434
1469.png,1200,800,trash,775,6,1131,222
1469.png,1200,800,cardboard,0,400,512,784
1469.png,1200,800,paper,692,436,1202,820
905.png,1200,800,glass,118,113,621,497
905.png,1200,800,paper,658,37,1073,413
905.png,1200,800,cardboard,0,400,512,784
905.png,1200,800,metal,777,400,1129,774
900.png,1200,800,paper,19,0,531,341
900.png,1200,800,cardboard,600,0,1112,384
900.png,1200,800,trash,139,477,572,763
900.png,1200,800,plastic,600,400,1112,784
993.png,1200,800,glass,0,0,378,300
993.png,1200,800,metal,685,18,1036,314
993.png,1200,800,plastic,62,477,544,805
993.png,1200,800,paper,634,468,1056,762
172.png,1200,800,plastic,104,0,612,384
172.png,1200,800,cardboard,615,0,1077,384
172.png,1200,800,glass,142,478,508,770
172.png,1200,800,trash,600,428,1063,812
1264.png,1200,800,glass,78,86,590,470
1264.png,1200,800,cardboard,600,0,1112,384
1264.png,1200,800,metal,147,514,451,785
1264.png,1200,800,trash,666,490,995,848
164.png,1200,800,cardboard,0,0,512,384
164.png,1200,800,trash,650,28,1151,345
164.png,1200,800,metal,94,504,535,888
164.png,1200,800,paper,600,479,1112,863
1214.png,1200,800,trash,143,14,655,398
1214.png,1200,800,paper,600,0,1112,384
1214.png,1200,800,metal,23,413,535,797
1214.png,1200,800,cardboard,600,400,1112,784
1455.png,1200,800,cardboard,0,0,437,384
1455.png,1200,800,trash,743,137,1073,483
1455.png,1200,800,paper,49,456,517,817
1455.png,1200,800,plastic,746,455,1154,769
149.png,1200,800,cardboard,0,0,512,384
149.png,1200,800,trash,755,89,1135,366
149.png,1200,800,paper,26,405,473,789
149.png,1200,800,metal,754,529,1185,913
1248.png,1200,800,glass,0,0,414,322
1248.png,1200,800,metal,686,15,1114,352
1248.png,1200,800,plastic,35,499,371,883
1248.png,1200,800,paper,623,448,1051,832
1138.png,1200,800,paper,34,76,493,411
1138.png,1200,800,metal,633,14,1145,399
1138.png,1200,800,trash,178,538,557,922
1138.png,1200,800,plastic,667,462,1013,780
989.png,1200,800,cardboard,0,0,512,384
989.png,1200,800,metal,600,51,1112,435
989.png,1200,800,trash,85,438,446,748
989.png,1200,800,paper,600,548,1112,932
824.png,1200,800,trash,0,12,467,397
824.png,1200,800,paper,600,0,1112,384
824.png,1200,800,metal,136,446,569,791
824.png,1200,800,cardboard,600,400,1112,784
926.png,1200,800,metal,115,75,473,400
926.png,1200,800,trash,684,67,1049,390
926.png,1200,800,cardboard,0,400,512,784
926.png,1200,800,plastic,808,400,1320,587
1382.png,1200,800,metal,149,34,661,418
1382.png,1200,800,plastic,708,122,1220,506
1382.png,1200,800,glass,0,406,402,779
1382.png,1200,800,trash,732,462,1120,778
184.png,1200,800,cardboard,0,0,412,384
184.png,1200,800,glass,687,55,1199,260
184.png,1200,800,metal,30,400,515,784
184.png,1200,800,trash,675,400,1187,784
819.png,1200,800,glass,135,0,520,384
819.png,1200,800,plastic,648,28,1105,324
819.png,1200,800,trash,0,413,467,797
819.png,1200,800,paper,600,400,1112,784
1380.png,1200,800,plastic,0,78,512,462
1380.png,1200,800,cardboard,600,0,1112,384
1380.png,1200,800,paper,0,400,512,784
1380.png,1200,800,trash,708,454,1050,826
691.png,1200,800,cardboard,143,110,483,355
691.png,1200,800,glass,608,66,962,404
691.png,1200,800,metal,105,400,593,770
691.png,1200,800,plastic,600,447,1112,796
603.png,1200,800,metal,162,98,575,411
603.png,1200,800,paper,672,28,1109,365
603.png,1200,800,plastic,227,400,593,660
603.png,1200,800,glass,764,426,1213,810
588.png,1200,800,paper,63,0,446,331
588.png,1200,800,plastic,683,26,1064,385
588.png,1200,800,metal,121,400,633,784
588.png,1200,800,glass,691,444,1118,800
54.png,1200,800,plastic,1,0,503,384
54.png,1200,800,trash,746,94,1131,390
54.png,1200,800,paper,80,400,516,781
54.png,1200,800,glass,703,496,1091,770
1109.png,1200,800,paper,0,0,512,384
1109.png,1200,800,cardboard,600,0,1112,384
1109.png,1200,800,trash,52,436,554,763
1109.png,1200,800,metal,628,446,1140,830
384.png,1200,800,paper,0,0,512,384
384.png,1200,800,plastic,781,22,1293,406
384.png,1200,800,trash,158,415,631,688
384.png,1200,800,glass,761,518,1273,902
1454.png,1200,800,trash,143,137,473,483
1454.png,1200,800,cardboard,600,0,1037,384
1454.png,1200,800,metal,101,400,465,693
1454.png,1200,800,paper,650,456,1117,817
732.png,1200,800,plastic,166,50,579,337
732.png,1200,800,cardboard,600,0,1112,384
732.png,1200,800,paper,0,400,457,749
732.png,1200,800,metal,803,478,1315,862
1415.png,1200,800,glass,104,103,444,369
1415.png,1200,800,paper,600,31,1053,415
1415.png,1200,800,metal,224,552,736,936
1415.png,1200,800,cardboard,600,400,1023,784
114.png,1200,800,glass,30,40,495,378
114.png,1200,800,trash,600,33,1112,417
114.png,1200,800,plastic,147,449,594,799
114.png,1200,800,paper,621,400,1129,673
448.png,1200,800,metal,157,0,669,384
448.png,1200,800,paper,658,0,1150,384
448.png,1200,800,trash,196,478,552,781
448.png,1200,800,plastic,712,490,1085,834
924.png,1200,800,glass,109,60,519,406
924.png,1200,800,paper,681,48,1179,395
924.png,1200,800,trash,83,467,449,790
924.png,1200,800,plastic,808,400,1320,587
1174.png,1200,800,trash,189,116,608,442
1174.png,1200,800,metal,600,0,1062,384
1174.png,1200,800,glass,163,482,564,817
1174.png,1200,800,cardboard,600,400,1112,784
692.png,1200,800,plastic,0,47,512,396
692.png,1200,800,metal,706,0,1193,370
692.png,1200,800,trash,93,432,605,816
692.png,1200,800,glass,608,466,962,804
389.png,1200,800,paper,0,0,512,384
389.png,1200,800,metal,767,82,1108,339
389.png,1200,800,cardboard,0,400,428,685
389.png,1200,800,trash,758,415,1231,688
783.png,1200,800,metal,128,43,484,318
783.png,1200,800,glass,638,22,1090,338
783.png,1200,800,plastic,192,460,588,844
783.png,1200,800,paper,600,415,991,797
1229.png,1200,800,paper,0,73,451,457
1229.png,1200,800,cardboard,600,0,1096,384
1229.png,1200,800,trash,147,400,654,721
1229.png,1200,800,metal,623,486,1135,870
63.png,1200,800,metal,141,71,468,367
63.png,1200,800,paper,632,34,1073,404
63.png,1200,800,plastic,142,423,595,745
63.png,1200,800,glass,600,400,1072,784
256.png,1200,800,plastic,37,0,494,308
256.png,1200,800,cardboard,600,0,1112,384
256.png,1200,800,glass,96,455,608,839
256.png,1200,800,metal,702,474,1028,776
66.png,1200,800,paper,31,34,473,404
66.png,1200,800,glass,600,0,1072,384
66.png,1200,800,metal,141,472,468,767
66.png,1200,800,trash,806,469,1177,780
329.png,1200,800,metal,0,78,296,413
329.png,1200,800,paper,641,0,1115,373
329.png,1200,800,trash,103,400,468,784
329.png,1200,800,cardboard,600,400,1112,784
760.png,1200,800,trash,82,134,379,461
760.png,1200,800,glass,600,141,1112,428
760.png,1200,800,cardboard,0,400,512,784
760.png,1200,800,paper,609,450,997,815
282.png,1200,800,cardboard,77,38,423,374
282.png,1200,800,metal,600,120,1112,504
282.png,1200,800,plastic,36,460,500,844
282.png,1200,800,paper,600,400,1101,784
346.png,1200,800,cardboard,0,0,512,384
346.png,1200,800,plastic,624,0,1136,319
346.png,1200,800,metal,12,513,491,897
346.png,1200,800,glass,789,400,1183,784
1116.png,1200,800,glass,168,111,534,418
1116.png,1200,800,trash,725,161,1160,427
1116.png,1200,800,paper,0,482,512,866
1116.png,1200,800,metal,672,506,1092,819
366.png,1200,800,paper,74,9,533,373
366.png,1200,800,glass,790,0,1229,384
366.png,1200,800,metal,139,455,585,839
366.png,1200,800,trash,709,423,1162,794
90.png,1200,800,trash,160,51,475,345
90.png,1200,800,plastic,722,87,1126,459
90.png,1200,800,cardboard,88,515,463,860
90.png,1200,800,paper,730,525,1039,799
922.png,1200,800,plastic,208,0,720,187
922.png,1200,800,trash,684,67,1049,390
922.png,1200,800,glass,109,460,519,806
922.png,1200,800,cardboard,600,400,1112,784
50.png,1200,800,paper,80,0,516,381
50.png,1200,800,cardboard,600,0,1112,384
50.png,1200,800,glass,103,496,491,770
50.png,1200,800,metal,662,406,1134,762
1476.png,1200,800,paper,0,0,512,384
1476.png,1200,800,glass,600,52,1074,374
1476.png,1200,800,metal,149,519,545,903
1476.png,1200,800,trash,693,436,1172,769
333.png,1200,800,plastic,145,31,541,320
333.png,1200,800,glass,600,115,1101,499
333.png,1200,800,paper,0,400,488,775
333.png,1200,800,metal,774,486,1169,787
393.png,1200,800,paper,13,31,506,386
393.png,1200,800,glass,779,10,1136,343
393.png,1200,800,metal,249,518,659,789
393.png,1200,800,plastic,731,400,1243,784
348.png,1200,800,plastic,24,0,536,319
348.png,1200,800,glass,789,0,1183,384
348.png,1200,800,paper,79,408,469,766
348.png,1200,800,metal,612,513,1091,897
223.png,1200,800,plastic,69,41,482,325
223.png,1200,800,metal,626,0,1004,341
223.png,1200,800,trash,51,400,507,784
223.png,1200,800,paper,625,400,1055,784
754.png,1200,800,glass,0,141,512,428
754.png,1200,800,cardboard,600,0,1112,384
754.png,1200,800,trash,82,534,379,861
754.png,1200,800,metal,775,478,1195,795
507.png,1200,800,plastic,83,0,533,277
507.png,1200,800,paper,725,0,1237,384
507.png,1200,800,cardboard,97,479,450,813
507.png,1200,800,metal,645,400,1157,784
274.png,1200,800,glass,0,81,407,398
274.png,1200,800,trash,600,4,1108,388
274.png,1200,800,cardboard,77,438,423,774
274.png,1200,800,metal,600,520,1112,904
1316.png,1200,800,plastic,0,0,512,314
1316.png,1200,800,trash,639,0,1115,384
1316.png,1200,800,metal,195,528,500,771
1316.png,1200,800,cardboard,600,400,1112,784
259.png,1200,800,metal,102,74,428,376
259.png,1200,800,glass,696,55,1208,439
259.png,1200,800,cardboard,0,400,512,784
259.png,1200,800,trash,840,428,1255,749
20.png,1200,800,metal,75,106,587,490
20.png,1200,800,glass,676,73,1091,400
20.png,1200,800,paper,27,400,501,784
20.png,1200,800,cardboard,600,400,1112,784
971.png,1200,800,trash,12,0,468,384
971.png,1200,800,metal,738,72,1169,429
971.png,1200,800,cardboard,0,400,512,784
971.png,1200,800,plastic,837,516,1238,800
191.png,1200,800,cardboard,0,0,412,384
191.png,1200,800,plastic,637,81,1121,465
191.png,1200,800,trash,75,400,587,784
191.png,1200,800,metal,631,400,1115,784
217.png,1200,800,trash,51,0,507,384
217.png,1200,800,plastic,670,41,1082,325
217.png,1200,800,cardboard,0,400,512,784
217.png,1200,800,glass,651,400,1163,784
1487.png,1200,800,metal,56,0,568,384
1487.png,1200,800,trash,699,0,1157,322
1487.png,1200,800,glass,30,476,460,756
1487.png,1200,800,plastic,709,531,1092,754
175.png,1200,800,paper,0,0,509,384
175.png,1200,800,cardboard,615,0,1077,384
175.png,1200,800,glass,142,478,508,770
175.png,1200,800,trash,600,428,1063,812
531.png,1200,800,glass,169,0,681,251
531.png,1200,800,paper,676,57,1066,441
531.png,1200,800,metal,202,513,516,741
531.png,1200,800,trash,730,474,1088,783
303.png,1200,800,metal,120,122,469,388
303.png,1200,800,paper,687,0,1199,384
303.png,1200,800,glass,152,413,509,786
303.png,1200,800,plastic,730,460,1100,752
1463.png,1200,800,cardboard,0,0,512,384
1463.png,1200,800,paper,692,36,1202,420
1463.png,1200,800,plastic,158,400,670,784
1463.png,1200,800,glass,679,512,980,747
1410.png,1200,800,cardboard,0,0,438,384
1410.png,1200,800,paper,690,114,1127,429
1410.png,1200,800,trash,95,457,607,841
1410.png,1200,800,plastic,744,492,1108,799
1164.png,1200,800,paper,103,69,467,334
1164.png,1200,800,glass,600,0,980,314
1164.png,1200,800,trash,90,560,486,899
1164.png,1200,800,plastic,656,400,1168,784
919.png,1200,800,trash,83,67,449,390
919.png,1200,800,cardboard,600,0,1112,384
919.png,1200,800,glass,109,460,519,806
919.png,1200,800,metal,715,475,1073,800
331.png,1200,800,metal,174,86,569,387
331.png,1200,800,plastic,745,31,1141,320
331.png,1200,800,glass,0,515,501,899
331.png,1200,800,cardboard,600,400,1112,784
36.png,1200,800,trash,45,26,544,410
36.png,1200,800,glass,685,132,1113,353
36.png,1200,800,paper,42,447,413,758
36.png,1200,800,metal,600,485,1112,869
1095.png,1200,800,plastic,0,0,512,384
1095.png,1200,800,trash,780,63,1158,327
1095.png,1200,800,paper,33,400,480,784
1095.png,1200,800,cardboard,617,400,1129,784
650.png,1200,800,glass,146,79,626,463
650.png,1200,800,paper,659,0,1085,353
650.png,1200,800,cardboard,0,400,512,784
650.png,1200,800,metal,703,494,1095,878
277.png,1200,800,trash,0,4,508,388
277.png,1200,800,glass,600,81,1007,398
277.png,1200,800,cardboard,77,438,423,774
277.png,1200,800,plastic,637,460,1100,844
1149.png,1200,800,glass,181,0,583,329
1149.png,1200,800,paper,633,0,1103,384
1149.png,1200,800,plastic,12,400,524,699
1149.png,1200,800,trash,703,487,1104,774
994.png,1200,800,trash,188,71,569,321
994.png,1200,800,cardboard,600,0,1079,312
994.png,1200,800,glass,0,400,378,700
994.png,1200,800,metal,685,418,1036,714
1443.png,1200,800,plastic,145,55,554,369
1443.png,1200,800,paper,650,56,1117,417
1443.png,1200,800,glass,215,456,536,772
1443.png,1200,800,metal,702,400,1065,693
1210.png,1200,800,cardboard,0,0,512,384
1210.png,1200,800,glass,796,59,1308,443
1210.png,1200,800,paper,0,400,512,784
1210.png,1200,800,trash,743,414,1255,798
522.png,1200,800,metal,0,0,512,384
522.png,1200,800,cardboard,600,0,1081,384
522.png,1200,800,plastic,133,476,645,860
522.png,1200,800,paper,600,430,1047,814
1073.png,1200,800,glass,191,0,688,384
1073.png,1200,800,cardboard,600,0,1112,384
1073.png,1200,800,plastic,112,401,624,747
1073.png,1200,800,paper,619,490,1071,874
1175.png,1200,800,paper,0,0,512,384
1175.png,1200,800,metal,600,0,1062,384
1175.png,1200,800,glass,163,482,564,817
